FORMULARIO,CODIGO_ACCIDENTE,FECHA,CODIGO_VICTIMA,CODIGO_VEHICULO,TIPO_ACTOR,ESTADO,GENERO,EDAD,GRAVEDAD,CLASE_SINIESTRO,DIRECCION,LONGITUD,LATITUD,CODIGO_LOCALIDAD,TOTAL_HERIDOS,TOTAL_MUERTOS,MOD_VEHICULO,CLASE_VEHICULO,SERVICIO_VEHICULO,CODIGO_CAUSA
A001342776,10549987,18/09/21,1,2.0,CONDUCTOR,HERIDO,MASCULINO,22.0,2,1,CL 24  S- KR 69 C  02,-74.133652634,4.61599221400002,8,3.0,,2018.0,1.0,2.0,123
A001455391,10575635,09/07/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,29.0,2,4,AV AVENIDA PRIMERO DE MAYO - KR 14   02,-74.102,4.581,15,1.0,,2014.0,2.0,2.0,119
A001344585,10551467,06/10/21,3,3.0,ACOMPANANTE,MUERTO,FEMENINO,34.0,1,1,CL 78  S- TV 1 B  02,-74.106231898,4.51102835300003,5,,2.0,2021.0,10.0,3.0,121
A001300775,10542529,16/06/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,36.0,2,1,KR 34  S- KR 7 A  02,-74.100907691,4.565204685,4,1.0,,2010.0,2.0,2.0,122
A001451619,10571481,21/05/22,2,2.0,ACOMPANANTE,HERIDO,MASCULINO,25.0,2,1,KR 104  - CL 145   02,-74.096,4.747,11,2.0,,2022.0,10.0,3.0,103
A001393128,10564215,25/02/22,1,2.0,CONDUCTOR,HERIDO,MASCULINO,28.0,2,1,CL 1  - KR 13 A  02,-74.088,4.591,15,3.0,,2011.0,6.0,3.0,157
A001386897,10557547,04/12/21,1,2.0,CONDUCTOR,,,,2,1,KR 19  - CL 6 A  18,-74.088745728,4.60096510099999,14,1.0,,,0.0,0.0,157
A001515058,10581922,29/09/22,2,3.0,CONDUCTOR,HERIDO,FEMENINO,28.0,2,1,AV AVENIDA TRANSVERSAL DE SUBA - KR 90   02,-74.066,4.679,12,2.0,,2012.0,1.0,2.0,121
A001297036,10537071,03/04/21,1,2.0,CONDUCTOR,ILESO,MASCULINO,26.0,2,1,CL 13 - KR 68 B 02,-74.1183206329999,4.63747889900003,9,1.0,,2008.0,7.0,2.0,121
A001512625,10579434,27/08/22,1,,PEATON,HERIDO,MASCULINO,75.0,2,2,CL 4  - KR 14   02,-74.08586887305,4.59555102938,16,1.0,,,,,157
A001390398,10561467,24/01/22,2,,PEATON,HERIDO,FEMENINO,50.0,2,2,KR 104  - CL 150 A  02,-74.095,4.75,11,3.0,,,,,157
A001454920,10576528,18/07/22,0,1.0,CONDUCTOR,HERIDO,MASCULINO,38.0,2,1,CL 53  S- KR 19 A  02,-74.13125389,4.568584972,6,7.0,,2012.0,1.0,2.0,112
A001296678,10537482,07/04/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,65.0,2,1,CL 58 A S- KR 51  02,-74.1531884442684,4.58171820132127,19,2.0,,1948.0,5.0,3.0,142
A001386134,10556333,24/11/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,19.0,2,1,KR 80 c  - CL 10   02,-74.139367576,4.64261471899999,8,1.0,,1995.0,1.0,3.0,112
A001446782,10567417,29/03/22,2,2.0,ACOMPANANTE,MUERTO,FEMENINO,21.0,1,1,KR 30  - CL 32  S 02,-74.117,4.591,15,2.0,1.0,2019.0,10.0,2.0,157
A001233383,10533190,14/02/21,1,,PEATON,HERIDO,FEMENINO,33.0,2,2,DG 75 D S- KR 75 H 20,-74.176456183,4.57707027100003,19,2.0,,,,,157
A001452399,10572729,03/06/22,1,,PEATON,HERIDO,MASCULINO,64.0,2,2,CL 51  S- KR 90   02,-74.182735977,4.63393146300001,7,1.0,,,,,157
A001513885,10580871,15/09/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,60.0,2,1,KR 86  - CL 42 A  S 02,-74.167945285,4.63000972600003,8,3.0,,2000.0,17.0,3.0,127
A001302730,10544159,11/07/21,1,2.0,CONDUCTOR,ILESO,MASCULINO,36.0,2,1,TV 15  E- CL 56  S 02,-74.085329466,4.53232673500003,4,1.0,,2015.0,1.0,2.0,157
A001391018,10561639,24/01/22,0,1.0,CONDUCTOR,HERIDO,MASCULINO,39.0,2,1,DG 70  S- TV 54   02,-74.164223106,4.576846134,19,2.0,,2010.0,1.0,3.0,132
A001393843,10564772,02/03/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,59.0,2,1,AU SUR - AV AVENIDA CIUDAD DE VILLAVICENCIO  02,-74.162,4.596,7,1.0,,2017.0,1.0,3.0,132
A001451608,10573140,09/06/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,35.0,2,1,KR 68 B  - CL 1   02,-74.127,4.621,8,1.0,,2018.0,1.0,3.0,112
A001298751,10539004,30/04/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,43.0,2,1,CL 43 S- AV AVENIDA PRIMERO DE MAYO  02,-74.162590384,4.615329189,8,1.0,,2008.0,3.0,2.0,103
A001302847,10544039,08/07/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,27.0,2,1,KR 27  - CL 32  S 02,-74.118097496,4.58896623499999,15,1.0,,2013.0,1.0,3.0,157
A001450137,10570225,05/05/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,20.0,2,1,CL 4 B  - KR 57 A  02,-74.119,4.622,16,1.0,,2014.0,10.0,3.0,122
A001512006,10579000,21/08/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,62.0,2,2,CL 1 B BIS - KR 6  E 02,-74.074,4.58,3,1.0,,2016.0,1.0,2.0,134
A001454486,10574222,21/06/22,2,3.0,MOTOCICLISTA,MUERTO,MASCULINO,41.0,1,1,AV AVENIDA CIUDAD DE QUITO - CL 76   02,-74.071,4.671,12,,1.0,2017.0,10.0,3.0,122
A001304359,10546193,05/08/21,1,1.0,ACOMPANANTE,HERIDO,MASCULINO,24.0,1,1,AV AVENIDA PRIMERO DE MAYO - AV AVENIDA BOYACA  02,-74.13948247,4.61858340000003,8,1.0,1.0,2018.0,10.0,3.0,114
A001448783,10569714,30/04/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,48.0,2,1,KR 92  - CL 8   02,-74.157,4.654,8,2.0,,2015.0,2.0,2.0,121
A001391737,10561683,02/02/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,41.0,2,4,CL 80  - KR 108   02,-74.117,4.716,10,1.0,,2021.0,2.0,2.0,143
A001393893,10564638,01/03/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,38.0,2,1,KR 15  - CL 87   02,-74.054245578,4.672114222,2,1.0,,2019.0,1.0,3.0,102
A001298106,10538297,19/04/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,49.0,2,1,CL 6 - KR 71 A 02,-74.13354043,4.62936490599998,8,1.0,,2003.0,1.0,3.0,103
A001511931,10578311,13/08/22,0,1.0,CONDUCTOR,MUERTO,MASCULINO,37.0,1,1,KR 68  - CL 1   02,-74.126,4.621,16,5.0,1.0,2005.0,1.0,3.0,114
A001241146,10534934,06/03/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,20.0,2,1,AC 80 - KR 73 A 02,-74.091005722,4.696702297,10,3.0,,2010.0,1.0,3.0,121
A001513846,10580347,09/09/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,33.0,2,1,KR 13  - CL 22   02,-74.074,4.61,3,1.0,,2015.0,1.0,3.0,157
A001235327,10529653,21/12/20,1,,PEATON,HERIDO,MASCULINO,32.0,2,2,CL 27-KR 12H S 02,0.0,0.0,18,1.0,0.0,,,,157
A001339376,10547468,21/08/21,1,2.0,CONDUCTOR,,,,2,1,AV AVENIDA PRIMERO DE MAYO - KR 17   02,-74.103529811,4.58267785900006,15,2.0,,,0.0,0.0,103
A001299178,10539028,02/05/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,33.0,2,1,CL 13 - KR 29  02,-74.090964117,4.61374599700002,14,3.0,,2019.0,10.0,1.0,114
A001303043,10544233,11/07/21,2,3.0,CONDUCTOR,HERIDO,MASCULINO,46.0,1,1,CL 75  S- KR 81 H  02,-74.2008835359999,4.61289311900003,7,2.0,1.0,2014.0,5.0,2.0,132
A001342347,10549429,13/09/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,29.0,2,1,CL 183  - KR 8   02,-74.028973862,4.76014533400001,1,1.0,,1980.0,5.0,3.0,132
A001240722,10534502,01/03/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,22.0,2,1,AV AVENIDA CIUDAD DE CALI - CL 132 B BIS 02,-74.0998429152152,4.73655594731735,11,1.0,,2021.0,10.0,3.0,121
A001234323,10528034,30/11/20,0,2.0,CONDUCTOR,ILESO,MASCULINO,60.0,2,1,KR 14-CL 76A S 02,0.0,0.0,5,3.0,0.0,2009.0,1.0,2.0,123
A001510654,10580923,17/09/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,54.0,1,2,KR 7  - CL 170 A  02,-74.023,4.747,1,,1.0,2014.0,2.0,2.0,157
A001183836,10522751,10/10/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,57.0,1,1,CL 71BIS-KR 16F S 15,0.0,0.0,19,0.0,1.0,2019.0,4.0,2.0,102
A001391011,10561412,22/01/22,0,1.0,CONDUCTOR,HERIDO,MASCULINO,41.0,2,3,CL 81  - KR 110   02,-74.116119417,4.718187967,10,2.0,,2012.0,1.0,3.0,112
A001395926,10566451,22/03/22,1,,PEATON,HERIDO,MASCULINO,79.0,2,2,CL 22  - KR 82   02,-74.129,4.664,9,1.0,,,,,411
A001513767,10580448,09/09/22,2,1.0,ACOMPANANTE,HERIDO,MASCULINO,33.0,2,1,CL 53  S- KR 11   02,-74.124,4.558,6,3.0,,2018.0,10.0,3.0,112
A001514009,10580926,17/09/22,1,2.0,CICLISTA,HERIDO,FEMENINO,13.0,2,1,KR 92 A  - CL 56 H  S 02,-74.19,4.633,7,2.0,,,13.0,0.0,104
A001349015,10555994,21/11/21,1,2.0,CONDUCTOR,ILESO,MASCULINO,45.0,2,1,DG 64 A BIS S- KR 17 C  02,-74.139207985,4.554343883,19,1.0,,2015.0,1.0,2.0,123
A001241288,10534738,04/03/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,22.0,2,2,CL 76 A S- KR 11  24,-74.114405734,4.51257452999999,5,2.0,,2012.0,1.0,2.0,134
A001345114,10552402,15/10/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,24.0,1,2,KR 116  - CL 235   02,-74.074,4.81900000000007,11,,1.0,2018.0,5.0,3.0,116
A001234705,10529085,15/12/20,0,2.0,CONDUCTOR,ILESO,FEMENINO,49.0,2,1,KR 78K-CL 39 S 02,0.0,0.0,8,2.0,0.0,2011.0,1.0,2.0,98
A001387743,10558510,14/12/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,67.0,2,1,KR 9  - CL 52   02,-74.063871465,4.63873835800001,2,3.0,,2010.0,1.0,3.0,112
A001510718,10578607,18/08/22,1,2.0,MOTOCICLISTA,MUERTO,MASCULINO,22.0,1,3,KR 30  - CL 4 BIS  02,-74.1,4.604,14,,1.0,2014.0,10.0,3.0,157
A001386855,10557202,01/12/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,30.0,1,2,KR 20 C C - CL 65  S 28,-74.147108234,4.56348780100006,19,,1.0,2016.0,2.0,2.0,411
A001512726,10579067,23/08/22,1,2.0,CICLISTA,HERIDO,MASCULINO,27.0,2,1,KR 72 C  - CL 6   02,-74.149,4.632,8,1.0,,,13.0,0.0,157
A001342096,10550189,21/09/21,1,1.0,PASAJERO,HERIDO,FEMENINO,83.0,2,4,KR 15  - CL 74   60,-74.059895672,4.66152006999999,2,1.0,,2014.0,2.0,2.0,506
A001235248,10528970,10/12/20,0,2.0,MOTOCICLISTA,HERIDO,MASCULINO,23.0,2,1,CL 36-KR 31 S 02,0.0,0.0,18,2.0,0.0,2015.0,10.0,3.0,0
A001184513,10525017,25/10/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,51.0,1,2,KR 80-CL 55 S 41,0.0,0.0,8,0.0,1.0,2011.0,8.0,2.0,411
A001388078,10558524,15/12/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,32.0,1,1,CL 17  - KR 80   02,-74.132560703,4.65558541200005,9,1.0,,2011.0,9.0,2.0,121
A001449229,10569169,25/04/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,34.0,2,1,CL 48 K  S- KR 5 D  02,-74.11,4.556,18,3.0,,2021.0,10.0,3.0,157
A001300467,10541711,09/06/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,35.0,2,1,KR 53  - CL 49  S 23,-74.138625666,4.59123634899998,6,2.0,,2011.0,10.0,3.0,103
A001302295,10544152,11/07/21,24,1.0,PASAJERO,HERIDO,FEMENINO,14.0,2,1,AV AVENIDA PRIMERO DE MAYO - KR 52 B  02,-74.1274101002846,4.60769042901695,16,27.0,,2014.0,2.0,2.0,121
A001299941,10540177,17/05/21,3,2.0,PASAJERO,HERIDO,FEMENINO,37.0,2,1,CL 93  S- KR 10   02,-74.114471336,4.50348491699998,5,3.0,,2005.0,1.0,2.0,122
A001305697,10545872,01/08/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,35.0,1,1,AV AVENIDA CARACAS - CL 60   02,-74.0652510739999,4.64716473300007,13,,1.0,2009.0,1.0,3.0,142
A001395617,10566181,20/03/22,0,1.0,CONDUCTOR,ILESO,FEMENINO,36.0,2,1,CL 40  S- KR 92 B  02,-74.172,4.643,8,1.0,,2008.0,1.0,3.0,104
A001345050,10553368,25/10/21,0,1.0,CONDUCTOR,ILESO,FEMENINO,23.0,2,1,KR 95  - CL 72  S 02,-74.202805961,4.63017651400003,7,1.0,,1997.0,1.0,3.0,112
A001512551,10581761,27/09/22,2,1.0,PASAJERO,HERIDO,FEMENINO,64.0,2,1,KR 4  - CL 12 C  02,-74.071,4.599,3,1.0,,2010.0,7.0,2.0,157
A001391651,10561927,06/02/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,43.0,1,3,KR 70  - CL 62  S 02,-74.1605453179999,4.59092692600007,19,,2.0,2007.0,1.0,3.0,157
A001448835,10568515,20/04/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,51.0,1,1,CL 17  - KR 78   02,-74.131,4.654,9,2.0,1.0,2014.0,10.0,3.0,157
A001511181,10578316,14/08/22,1,2.0,MOTOCICLISTA,MUERTO,MASCULINO,30.0,1,1,KR 86  - CL 64 B BIS  02,-74.113,4.685,10,,2.0,2019.0,10.0,3.0,116
A001450908,10571538,20/05/22,1,2.0,CICLISTA,HERIDO,MASCULINO,14.0,2,1,CL 183  - KR 50 B  02,-74.047,4.761,11,1.0,,,13.0,0.0,157
A001183700,10522296,07/10/20,0,1.0,CONDUCTOR,ILESO,SIN INFORMACION,,1,2,CL 63-KR 13 02,0.0,0.0,2,0.0,1.0,,,,157
A001239981,10532849,09/02/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,25.0,1,2,KR 87 - CL 75  02,-74.104569429,4.69993611200005,10,,1.0,2014.0,2.0,2.0,122
A001184007,10523148,14/10/20,0,2.0,CONDUCTOR,ILESO,MASCULINO,38.0,1,1,KR 86-CL 25C 02,0.0,0.0,9,0.0,1.0,2015.0,1.0,3.0,157
A001183877,10524118,17/10/20,0,1.0,CICLISTA,HERIDO,MASCULINO,22.0,2,1,CL 163B-KR 50 2,0.0,0.0,11,1.0,0.0,,13.0,,143
A001232935,10527221,22/11/20,2,1.0,PASAJERO,HERIDO,FEMENINO,0.0,2,1,AV AVENIDA CIUDAD DE CALI-CL 18 02,0.0,0.0,9,3.0,0.0,2006.0,3.0,2.0,121
A001388926,10559993,02/01/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,24.0,2,2,CL 26  - KR 31 A  02,-74.081969212,4.62811516599999,13,1.0,,2009.0,1.0,3.0,404
A001448426,10568370,13/04/22,0,1.0,CONDUCTOR,,,,2,2,KR 13  - CL 1 B  02,-74.087186867,4.59188349200002,3,1.0,,,2.0,0.0,157
A001456056,10576553,18/07/22,1,2.0,MOTOCICLISTA,MUERTO,MASCULINO,22.0,1,1,KR 9  - CL 94 A  02,-74.043,4.677,2,,1.0,2023.0,10.0,3.0,157
A001183892,10522911,13/10/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,57.0,1,1,KR 104-CL 77A 2,0.0,0.0,10,0.0,1.0,1976.0,8.0,2.0,102
A001241131,10534160,25/02/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,66.0,2,1,KR 86 - CL 38 D S 45,-74.164368382,4.633636131,8,2.0,,2012.0,1.0,2.0,121
A001234032,10527635,26/11/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,32.0,2,2,CL 6-KR 18 02,0.0,0.0,14,2.0,0.0,2020.0,10.0,3.0,157
A001237809,10535476,12/03/21,0,1.0,CONDUCTOR,HERIDO,FEMENINO,55.0,2,1,CL 127 - KR 71  39,-74.076872098,4.71010304499998,11,2.0,,2020.0,1.0,3.0,306
A001388007,10558491,14/12/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,2,1,KR 7  - CL 8  S 02,-74.085243905,4.58098962100001,4,3.0,,2019.0,10.0,3.0,121
A001510605,10576982,26/07/22,2,,PEATON,HERIDO,FEMENINO,4.0,2,2,CL 60  S- KR 87 J  S 02,-74.19,4.625,7,3.0,,,,,157
A001511204,10577927,08/08/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,30.0,2,1,CL 66 A  - KR 71 B  02,-74.098,4.68,10,1.0,,2019.0,5.0,2.0,121
A001514469,10580976,21/09/22,1,2.0,CONDUCTOR,ILESO,,,1,1,KR 80  - CL 36  S 02,-74.157,4.628,8,,1.0,,1.0,0.0,157
A001390516,10563479,20/02/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,51.0,2,1,CL 18  - KR 103 B  02,-74.146181583,4.675929662,9,2.0,,1985.0,5.0,3.0,112
A001238678,10535863,17/03/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,36.0,1,1,CL 13 - KR 90  02,-74.14,4.66300000000007,9,2.0,1.0,2013.0,10.0,3.0,103
A001447133,10567199,28/03/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,47.0,2,1,TV 76  - CL 130   02,-74.074443506,4.72308711699998,11,1.0,,2012.0,10.0,3.0,121
A001237493,10533199,14/02/21,3,2.0,ACOMPANANTE,HERIDO,MASCULINO,27.0,2,1,KR 95 A - CL 54 S 02,-74.186940243,4.63548504200003,7,4.0,,2006.0,5.0,3.0,142
A001305697,10545872,01/08/21,1,2.0,CICLISTA,MUERTO,FEMENINO,20.0,1,1,AV AVENIDA CARACAS - CL 60   02,-74.0652510739999,4.64716473300007,13,,1.0,,13.0,0.0,142
A001233388,10527021,20/11/20,0,3.0,CICLISTA,HERIDO,MASCULINO,35.0,1,1,KR 30-CL 13 02,0.0,0.0,14,1.0,1.0,,13.0,,0
A001184070,10524294,18/10/20,1,,PEATON,HERIDO,FEMENINO,81.0,2,2,KR 78C-CL 70BIS S 02,-74.1923,4.6025,7,1.0,0.0,,,,0
A001240943,10533768,20/02/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,24.0,2,1,CL 6 - KR 42  02,-74.105673252,4.61901323500001,16,1.0,,2015.0,1.0,3.0,115
A001240922,10533788,21/02/21,1,2.0,CONDUCTOR,HERIDO,MASCULINO,28.0,2,1,CL 63 - KR 13  02,-74.0637443,4.64935603200001,2,1.0,,2019.0,1.0,3.0,112
A001512083,10578890,20/08/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,50.0,2,1,KR 7  - CL 78  S 02,-74.109,4.511,5,3.0,,2019.0,10.0,3.0,112
A001234657,10528129,02/12/20,1,,PEATON,HERIDO,FEMENINO,48.0,2,2,CL 68A-KR 14L S 02,0.0,0.0,5,1.0,0.0,,,,411
A001233977,10527228,23/11/20,1,,PEATON,HERIDO,FEMENINO,29.0,2,2,KR 24-CL 42 S 02,0.0,0.0,18,1.0,0.0,,,,157
A001345175,10557126,30/11/21,2,1.0,ACOMPANANTE,HERIDO,FEMENINO,25.0,2,1,CL 19  - KR 22   02,-74.083667684,4.61461914300003,14,3.0,,2020.0,10.0,3.0,157
A001454585,10574482,26/06/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,51.0,2,1,TV 87 BIS - CL 59  S 02,-74.188,4.622,7,2.0,,2015.0,1.0,2.0,121
A001454111,10573946,18/06/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,33.0,2,1,AV AVENIDA BOYACA - KR 23   02,-74.139,4.57,6,1.0,,2018.0,2.0,2.0,98
A001302608,10543552,02/07/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,39.0,2,1,KR 108 A  - CL 70 F  02,-74.125430296,4.70792769600001,10,1.0,,2020.0,10.0,3.0,112
A001394061,10565918,14/03/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,24.0,1,2,TV 2 C  - CL 87 B  S 02,-74.105,4.505,5,,1.0,2021.0,2.0,2.0,157
A001184497,10525382,29/10/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,43.0,2,1,KR 94L-CL 80 02,-74.1093,4.7075,10,1.0,0.0,2020.0,2.0,2.0,121
A001453922,10573608,14/06/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,53.0,2,1,CL 160  - KR 55 C  02,-74.058,4.743,11,1.0,,2014.0,10.0,3.0,139
A001302962,10544661,17/07/21,0,1.0,CONDUCTOR,ILESO,FEMENINO,41.0,2,1,CL 5  - KR 71 A  02,-74.133690913,4.62746570299998,8,6.0,,2012.0,1.0,3.0,142
A001340483,10547681,24/08/21,0,1.0,MOTOCICLISTA,MUERTO,MASCULINO,44.0,1,1,KR 15  - CL 112   02,-74.04371931,4.69466984900004,1,,1.0,2021.0,10.0,3.0,121
A001185298,10525602,30/10/20,0,1.0,CONDUCTOR,HERIDO,FEMENINO,39.0,2,1,CL 24B-KR 74A 02,0.0,0.0,9,2.0,0.0,2018.0,1.0,3.0,112
A001449763,10574630,28/06/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,43.0,2,1,AV AVENIDA BOYACA - CL 3   02,-74.138,4.626,8,1.0,,2019.0,10.0,3.0,104
A001303647,10540719,27/05/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,28.0,2,1,CL 56 A  S- KR 25   02,-74.137702004,4.578046062,6,2.0,,2016.0,10.0,3.0,142
A001387185,10558110,12/12/21,1,,PEATON,MUERTO,,,1,2,KR 30  - CL 66   02,-74.076535983,4.66137351100002,12,,1.0,,,,411
A001183518,10525569,28/10/20,0,1.0,CONDUCTOR,ILESO,SIN INFORMACION,,2,2,CL 57A-KR 61C 02,0.0,0.0,13,1.0,0.0,,,,404
A001298327,10538495,22/04/21,1,,PEATON,MUERTO,MASCULINO,75.0,1,2,AV AVENIDA BOYACA - KR 33  02,-74.142496305,4.58033385100003,6,,1.0,,,,122
A001233290,10528099,01/12/20,0,2.0,CONDUCTOR,ILESO,MASCULINO,29.0,2,1,KR 30-CL 8 02,0.0,0.0,14,1.0,0.0,2015.0,1.0,1.0,121
A001447945,10568194,17/04/22,0,1.0,CONDUCTOR,,,,2,2,CL 13  - KR 39   02,-74.1,4.621,16,1.0,,,1.0,0.0,157
A001182632,10524911,23/10/20,0,1.0,CICLISTA,MUERTO,MASCULINO,20.0,1,1,DG 62D-KR 19A S 55,-74.1442,4.5602,19,0.0,1.0,,13.0,,157
A001389823,10561220,20/01/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,29.0,2,1,CL 13  - KR 56   02,-74.110260061,4.630209031,16,1.0,,2009.0,1.0,2.0,128
A001456371,10576407,19/07/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,28.0,2,1,CL 13  - KR 42   02,-74.101,4.622,16,3.0,,2021.0,10.0,3.0,157
A001238053,10536368,24/03/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,30.0,2,1,AU SUR - CL 63 S 02,-74.1793559989999,4.59708143800003,7,2.0,,2018.0,10.0,3.0,157
A001450047,10570919,13/05/22,1,2.0,MOTOCICLISTA,HERIDO,FEMENINO,26.0,2,1,KR 7  - CL 7  S 02,-74.084674145,4.58182386499999,4,2.0,,2023.0,10.0,3.0,157
A001339724,10548238,15/08/21,1,2.0,CICLISTA,MUERTO,MASCULINO,23.0,1,1,KR 89 A BIS - CL 58  S 02,-74.190974523,4.62990084800003,7,,1.0,,13.0,0.0,112
A001347674,10554813,10/11/21,2,1.0,ACOMPANANTE,HERIDO,MASCULINO,23.0,1,1,CL 142 A  - KR 141   02,-74.114858998,4.74864373000003,11,1.0,1.0,2012.0,10.0,3.0,157
A001347027,10554444,05/11/21,1,2.0,CICLISTA,HERIDO,FEMENINO,29.0,2,1,CL 134  - KR 7 B  02,-74.0317760729999,4.71243704300002,1,2.0,,,13.0,0.0,122
A001512156,10578651,18/08/22,0,1.0,MOTOCICLISTA,MUERTO,FEMENINO,21.0,1,1,KR 79  - CL 57 B  S 02,-74.175,4.61,8,,1.0,2022.0,10.0,3.0,112
A001390459,10563397,18/02/22,2,2.0,ACOMPANANTE,HERIDO,MASCULINO,33.0,2,1,DG 38  S- TV 80 F  02,-74.158,4.628,8,3.0,,,13.0,0.0,121
A001393836,10564781,05/03/22,0,1.0,CONDUCTOR,HERIDO,FEMENINO,36.0,1,1,KR 60  - CL 116   02,-74.07,4.7,11,2.0,2.0,2021.0,5.0,3.0,112
A001392385,10563058,09/02/22,1,2.0,MOTOCICLISTA,HERIDO,FEMENINO,40.0,2,1,CL 53  - KR 13   02,-74.065,4.64,2,1.0,,2021.0,10.0,3.0,103
A001298095,10538279,20/04/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,34.0,1,1,AC 43 S- KR 80 I 21,-74.167258233,4.62331913700007,8,,1.0,1983.0,4.0,3.0,157
A001342149,10549149,08/09/21,1,,PEATON,MUERTO,MASCULINO,54.0,1,2,KR 78 B  - CL 35 A  S 02,-74.149324362,4.62354831600004,8,1.0,1.0,,,,157
A001303947,10540872,30/05/21,0,1.0,CICLISTA,MUERTO,MASCULINO,45.0,1,3,CL 9  - TV 7  E 02,-74.0601154349999,4.58834636600005,3,,1.0,,13.0,0.0,157
A001299637,10539775,13/05/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,25.0,2,1,KR 17 A BIS - CL 63  S 02,-74.136102797,4.55628255400001,19,2.0,,2017.0,10.0,3.0,122
A001450051,10574138,22/06/22,1,2.0,CICLISTA,MUERTO,MASCULINO,29.0,1,1,AV AVENIDA BOYACA - KR 93   02,-74.085,4.697,11,,1.0,,13.0,0.0,157
A001341456,10548459,01/09/21,1,1.0,PASAJERO,HERIDO,FEMENINO,27.0,2,4,KR 30  - CL 75   02,-74.071401281,4.66967500300001,12,1.0,,2014.0,2.0,2.0,119
A001303784,10540829,27/05/21,1,1.0,PASAJERO,HERIDO,FEMENINO,40.0,2,4,KR 77 G  - CL 63  S 02,-74.180088969,4.59718520299998,7,1.0,,2015.0,2.0,2.0,119
A001233707,10527453,24/11/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,42.0,2,1,KR 27-CL 15 35,0.0,0.0,14,1.0,0.0,2013.0,1.0,3.0,0
A001454537,10574468,25/06/22,0,1.0,CICLISTA,HERIDO,FEMENINO,22.0,2,1,AC 145  - KR 110 A  02,-74.1,4.749,11,2.0,,,13.0,0.0,112
A001342456,10549445,14/09/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,49.0,2,1,CL 6  - KR 72   02,-74.138796983,4.62313461299999,8,1.0,,1989.0,1.0,3.0,127
